gate,cell_id,N,noise,seed,method,family,v_policy,v_behaviour_expected,v_optimal_same_start,nv,selected_unseen_rate,mean_behavior_prob,mean_logged_count,support_mask
gate2E_family,N100_noise0p5,100,0.5,4,Estimate-then-optimise unconstrained learned-transition support top3,EtO,470.86610058935617,415.8730447844656,474.31553538531443,0.940977279364816,0.0,0.751782738095238,6.24875,top3
gate2E_family,N100_noise0p5,100,0.5,4,Estimate-then-optimise unconstrained empirical-transition,EtO,427.8161764664674,415.8730447844656,474.31553538531443,0.20435699367385202,0.585,0.25965926193486244,2.8575,none
gate2E_family,N100_noise0p5,100,0.5,4,Estimate-then-optimise unconstrained empirical-transition support top3,EtO,473.5777071672662,415.8730447844656,474.31553538531443,0.987375140750119,0.0,0.7646160714285715,6.77125,top3
gate2E_family,N100_noise0p5,100,0.5,5,Behaviour cloning,BC,431.3038978171735,413.08161086848617,472.4205638661845,0.30708811039173767,0.25625,0.6962585825836478,9.71875,none
gate2E_family,N100_noise0p5,100,0.5,5,Behaviour cloning support top3,BC,425.8639605262628,413.08161086848617,472.4205638661845,0.21541245694497596,0.0,0.8927610052236412,13.73875,top3
gate2E_family,N100_noise0p5,100,0.5,5,Estimate-then-optimise structured,EtO,161.95254920726376,413.08161086848617,472.4205638661845,-4.23211143733802,0.90625,0.10885416666666665,0.33875,none
gate2E_family,N100_noise0p5,100,0.5,5,Estimate-then-optimise structured support top3,EtO,462.53615393875,413.08161086848617,472.4205638661845,0.8334245983777647,0.0,0.7762895971027766,7.61375,top3
gate2E_family,N100_noise0p5,100,0.5,5,Estimate-then-optimise structured learned-transition,EtO,158.7242443747622,413.08161086848617,472.4205638661845,-4.286515916510862,0.955,0.04956268221574344,0.15875,none
gate2E_family,N100_noise0p5,100,0.5,5,Estimate-then-optimise structured learned-transition support top3,EtO,441.1865346017073,413.08161086848617,472.4205638661845,0.47363363041325107,0.0,0.8243175878318542,12.01625,top3
gate2E_family,N100_noise0p5,100,0.5,5,Estimate-then-optimise structured empirical-transition,EtO,253.27675374078353,413.08161086848617,472.4205638661845,-2.693085217292276,0.71,0.26651834013384645,1.74625,none
gate2E_family,N100_noise0p5,100,0.5,5,Estimate-then-optimise structured empirical-transition support top3,EtO,445.46794743809886,413.08161086848617,472.4205638661845,0.5457854399768209,0.0,0.8049971347342272,9.77125,top3
gate2E_family,N100_noise0p5,100,0.5,5,Estimate-then-optimise unconstrained,EtO,432.01485152495843,413.08161086848617,472.4205638661845,0.3190693414696186,0.945,0.038525963149078725,0.16375,none
gate2E_family,N100_noise0p5,100,0.5,5,Estimate-then-optimise unconstrained support top3,EtO,467.4593266034662,413.08161086848617,472.4205638661845,0.9163915604828625,0.0,0.7925266554852152,7.845,top3
gate2E_family,N100_noise0p5,100,0.5,5,Estimate-then-optimise unconstrained learned-transition,EtO,392.5674299071255,413.08161086848617,472.4205638661845,-0.34571187938143094,0.92375,0.07864583333333333,0.27125,none
gate2E_family,N100_noise0p5,100,0.5,5,Estimate-then-optimise unconstrained learned-transition support top3,EtO,461.94425844370676,413.08161086848617,472.4205638661845,0.8234497763571238,0.0,0.8057491829577428,8.355,top3
gate2E_family,N100_noise0p5,100,0.5,5,Estimate-then-optimise unconstrained empirical-transition,EtO,413.8276443788017,413.08161086848617,472.4205638661845,0.012572407712426152,0.71375,0.2358009388065965,1.89875,none
gate2E_family,N100_noise0p5,100,0.5,5,Estimate-then-optimise unconstrained empirical-transition support top3,EtO,467.4593266034662,413.08161086848617,472.4205638661845,0.9163915604828625,0.0,0.7925266554852152,7.845,top3
gate2E_family,N100_noise0p5,100,0.5,6,Behaviour cloning,BC,432.9249551273848,413.54102946207837,472.2493846542733,0.33017320280646295,0.1825,0.7761683942991994,11.52,none
gate2E_family,N100_noise0p5,100,0.5,6,Behaviour cloning support top3,BC,427.59093233558286,413.54102946207837,472.2493846542733,0.23931692222527778,0.0,0.8912150645042093,13.27,top3
gate2E_family,N100_noise0p5,100,0.5,6,Estimate-then-optimise structured,EtO,166.3830699691629,413.54102946207837,472.2493846542733,-4.209928189672299,0.91625,0.05364455364455365,0.21125,none
gate2E_family,N100_noise0p5,100,0.5,6,Estimate-then-optimise structured support top3,EtO,464.4544733589877,413.54102946207837,472.2493846542733,0.8672265426315008,0.0,0.7266109102885419,5.89625,top3
gate2E_family,N100_noise0p5,100,0.5,6,Estimate-then-optimise structured learned-transition,EtO,157.1031413946876,413.54102946207837,472.2493846542733,-4.367996467076688,0.945,0.04863112391930836,0.14375,none
gate2E_family,N100_noise0p5,100,0.5,6,Estimate-then-optimise structured learned-transition support top3,EtO,442.5624198624347,413.54102946207837,472.2493846542733,0.4943315190035272,0.0,0.7059393957650536,8.9625,top3
gate2E_family,N100_noise0p5,100,0.5,6,Estimate-then-optimise structured empirical-transition,EtO,241.04891702482485,413.54102946207837,472.2493846542733,-2.9381186352872954,0.74125,0.2054296398046398,1.19625,none
gate2E_family,N100_noise0p5,100,0.5,6,Estimate-then-optimise structured empirical-transition support top3,EtO,456.7151268604136,413.54102946207837,472.2493846542733,0.7353995399291152,0.0,0.781502459674828,9.46375,top3
gate2E_family,N100_noise0p5,100,0.5,6,Estimate-then-optimise unconstrained,EtO,380.49055557008086,413.54102946207837,472.2493846542733,-0.5629603109097402,0.9325,0.059322033898305086,0.17375,none
gate2E_family,N100_noise0p5,100,0.5,6,Estimate-then-optimise unconstrained support top3,EtO,471.6565594743866,413.54102946207837,472.2493846542733,0.989902200837582,0.0,0.7228068649187072,5.99875,top3
gate2E_family,N100_noise0p5,100,0.5,6,Estimate-then-optimise unconstrained learned-transition,EtO,351.5278713047752,413.54102946207837,472.2493846542733,-1.0562918677297166,0.94125,0.04639175257731959,0.1475,none
gate2E_family,N100_noise0p5,100,0.5,6,Estimate-then-optimise unconstrained learned-transition support top3,EtO,471.6565594743866,413.54102946207837,472.2493846542733,0.989902200837582,0.0,0.7228068649187072,5.99875,top3
gate2E_family,N100_noise0p5,100,0.5,6,Estimate-then-optimise unconstrained empirical-transition,EtO,414.2029338008487,413.54102946207837,472.2493846542733,0.011274448698204024,0.725,0.14578085642317382,1.08,none
gate2E_family,N100_noise0p5,100,0.5,6,Estimate-then-optimise unconstrained empirical-transition support top3,EtO,471.6565594743866,413.54102946207837,472.2493846542733,0.989902200837582,0.0,0.7228068649187072,5.99875,top3
gate2E_family,N100_noise0p5,100,0.5,7,Behaviour cloning,BC,441.3501542847803,422.9552853756405,480.1843549282328,0.3214252660920036,0.19625,0.7801727269427554,11.02875,none
gate2E_family,N100_noise0p5,100,0.5,7,Behaviour cloning support top3,BC,431.74605983269413,422.9552853756405,480.1843549282328,0.15360680377609623,0.0,0.9074709901703903,13.6575,top3
gate2E_family,N100_noise0p5,100,0.5,7,Estimate-then-optimise structured,EtO,171.2710656565736,422.9552853756405,480.1843549282328,-4.3978387502486775,0.8775,0.13938053097345132,0.6725,none
gate2E_family,N100_noise0p5,100,0.5,7,Estimate-then-optimise structured support top3,EtO,470.92719173487524,422.9552853756405,480.1843549282328,0.8382436886406057,0.0,0.8050829036159918,7.62625,top3
gate2E_family,N100_noise0p5,100,0.5,7,Estimate-then-optimise structured learned-transition,EtO,164.16149286057447,422.9552853756405,480.1843549282328,-4.522068846099975,0.9475,0.06111111111111111,0.12875,none
gate2E_family,N100_noise0p5,100,0.5,7,Estimate-then-optimise structured learned-transition support top3,EtO,452.5323740315695,422.9552853756405,480.1843549282328,0.5168193173007689,0.0,0.8428539650010722,12.9675,top3
gate2E_family,N100_noise0p5,100,0.5,7,Estimate-then-optimise structured empirical-transition,EtO,235.0686675144803,422.9552853756405,480.1843549282328,-3.2830625996548237,0.8225,0.1599457030050763,0.92125,none
gate2E_family,N100_noise0p5,100,0.5,7,Estimate-then-optimise structured empirical-transition support top3,EtO,459.0173000850753,422.9552853756405,480.1843549282328,0.6301345625809027,0.0,0.8611922786159919,11.4075,top3
gate2E_family,N100_noise0p5,100,0.5,7,Estimate-then-optimise unconstrained,EtO,451.5395589345624,422.9552853756405,480.1843549282328,0.49947122646566144,0.9075,0.07690868263473054,0.39125,none
gate2E_family,N100_noise0p5,100,0.5,7,Estimate-then-optimise unconstrained support top3,EtO,464.38497871660513,422.9552853756405,480.1843549282328,0.723927431720546,0.0,0.8283323200492319,7.3025,top3
gate2E_family,N100_noise0p5,100,0.5,7,Estimate-then-optimise unconstrained learned-transition,EtO,438.73752246375074,422.9552853756405,480.1843549282328,0.2757730854527817,0.875,0.08772467320261437,0.705,none
gate2E_family,N100_noise0p5,100,0.5,7,Estimate-then-optimise unconstrained learned-transition support top3,EtO,456.84276412305303,422.9552853756405,480.1843549282328,0.5921375100510878,0.0,0.8244411287242168,7.8025,top3
gate2E_family,N100_noise0p5,100,0.5,7,Estimate-then-optimise unconstrained empirical-transition,EtO,414.3333081421599,422.9552853756405,480.1843549282328,-0.15065730232704902,0.71,0.271592934694539,1.135,none
gate2E_family,N100_noise0p5,100,0.5,7,Estimate-then-optimise unconstrained empirical-transition support top3,EtO,472.0213224271878,422.9552853756405,480.1843549282328,0.8573621314331635,0.0,0.8246106813937695,8.21,top3
gate2E_family,N100_noise0p5,100,0.5,8,Behaviour cloning,BC,442.2914553970526,414.15142866616,472.41867197590335,0.482947624299004,0.1225,0.7965408198939378,10.2775,none
gate2E_family,N100_noise0p5,100,0.5,8,Behaviour cloning support top3,BC,441.3229302486193,414.15142866616,472.41867197590335,0.4663255036456432,0.0,0.8771922754790321,14.20375,top3
gate2E_family,N100_noise0p5,100,0.5,8,Estimate-then-optimise structured,EtO,175.89346342683714,414.15142866616,472.41867197590335,-4.0890550454354795,0.85875,0.1561023622047244,0.64875,none
gate2E_family,N100_noise0p5,100,0.5,8,Estimate-then-optimise structured support top3,EtO,466.0065514891379,414.15142866616,472.41867197590335,0.8899532546498005,0.0,0.7955750739607437,7.13875,top3
gate2E_family,N100_noise0p5,100,0.5,8,Estimate-then-optimise structured learned-transition,EtO,157.09446167371848,414.15142866616,472.41867197590335,-4.411689182306944,0.93,0.11764705882352941,0.35125,none
gate2E_family,N100_noise0p5,100,0.5,8,Estimate-then-optimise structured learned-transition support top3,EtO,444.94475544945163,414.15142866616,472.41867197590335,0.5284843598932102,0.0,0.8784027475845412,16.58625,top3
gate2E_family,N100_noise0p5,100,0.5,8,Estimate-then-optimise structured empirical-transition,EtO,259.8913131969964,414.15142866616,472.41867197590335,-2.6474586183720894,0.78875,0.21697287839020124,1.445,none
gate2E_family,N100_noise0p5,100,0.5,8,Estimate-then-optimise structured empirical-transition support top3,EtO,451.0803086099475,414.15142866616,472.41867197590335,0.6337845733918964,0.0,0.8410023507591441,9.6375,top3
gate2E_family,N100_noise0p5,100,0.5,8,Estimate-then-optimise unconstrained,EtO,441.68650075296785,414.15142866616,472.41867197590335,0.472565210274904,0.9175,0.05079584775086505,0.47625,none
gate2E_family,N100_noise0p5,100,0.5,8,Estimate-then-optimise unconstrained support top3,EtO,469.7223113264219,414.15142866616,472.41867197590335,0.9537242454538678,0.0,0.796017782294077,6.97625,top3
gate2E_family,N100_noise0p5,100,0.5,8,Estimate-then-optimise unconstrained learned-transition,EtO,421.44453902309453,414.15142866616,472.41867197590335,0.12516655916198144,0.88625,0.11503477795612628,0.79875,none
gate2E_family,N100_noise0p5,100,0.5,8,Estimate-then-optimise unconstrained learned-transition support top3,EtO,466.27731879493246,414.15142866616,472.41867197590335,0.8946002448009421,0.0,0.8001754766218082,6.6725,top3
gate2E_family,N100_noise0p5,100,0.5,8,Estimate-then-optimise unconstrained empirical-transition,EtO,414.40720626202494,414.15142866616,472.41867197590335,0.004389732229226625,0.76875,0.16960175374497627,1.15125,none
gate2E_family,N100_noise0p5,100,0.5,8,Estimate-then-optimise unconstrained empirical-transition support top3,EtO,468.0301960442167,414.15142866616,472.41867197590335,0.9246836527282081,0.0,0.8052625739607437,7.2475,top3
gate2E_family,N100_noise0p5,100,0.5,9,Behaviour cloning,BC,447.823277374186,420.68245839622364,477.90153050673655,0.47433168656671965,0.245,0.7435637090182544,8.88875,none
gate2E_family,N100_noise0p5,100,0.5,9,Behaviour cloning support top3,BC,445.17050966908783,420.68245839622364,477.90153050673655,0.427970087064117,0.0,0.8922557852686529,14.05375,top3
gate2E_family,N100_noise0p5,100,0.5,9,Estimate-then-optimise structured,EtO,165.47139803180553,420.68245839622364,477.90153050673655,-4.460244651844467,0.925,0.08438287153652393,0.26125,none
gate2E_family,N100_noise0p5,100,0.5,9,Estimate-then-optimise structured support top3,EtO,471.4102675127356,420.68245839622364,477.90153050673655,0.8865542072848761,0.0,0.7777108134920635,7.8075,top3
gate2E_family,N100_noise0p5,100,0.5,9,Estimate-then-optimise structured learned-transition,EtO,156.2867785871026,420.68245839622364,477.90153050673655,-4.620761400996983,0.9425,0.08180428134556575,0.16125,none
gate2E_family,N100_noise0p5,100,0.5,9,Estimate-then-optimise structured learned-transition support top3,EtO,448.0402837168419,420.68245839622364,477.90153050673655,0.478124239200862,0.0,0.8575630172523554,15.00375,top3
gate2E_family,N100_noise0p5,100,0.5,9,Estimate-then-optimise structured empirical-transition,EtO,245.2261286340439,420.68245839622364,477.90153050673655,-3.0663959286739813,0.75875,0.22663230240549828,1.155,none
gate2E_family,N100_noise0p5,100,0.5,9,Estimate-then-optimise structured empirical-transition support top3,EtO,464.70149610532303,420.68245839622364,477.90153050673655,0.7693070874005267,0.0,0.7762524801587302,9.1975,top3
gate2E_family,N100_noise0p5,100,0.5,9,Estimate-then-optimise unconstrained,EtO,432.04303594572434,420.68245839622364,477.90153050673655,0.19854529495967507,0.93125,0.03581534481364702,0.205,none
gate2E_family,N100_noise0p5,100,0.5,9,Estimate-then-optimise unconstrained support top3,EtO,477.14829140582856,420.68245839622364,477.90153050673655,0.9868358735448701,0.0,0.7851669823232322,7.41625,top3
gate2E_family,N100_noise0p5,100,0.5,9,Estimate-then-optimise unconstrained learned-transition,EtO,386.0705191618825,420.68245839622364,477.90153050673655,-0.6049021411513219,0.9525,0.0495016611295681,0.15,none
gate2E_family,N100_noise0p5,100,0.5,9,Estimate-then-optimise unconstrained learned-transition support top3,EtO,471.4939358061001,420.68245839622364,477.90153050673655,0.8880164521322402,0.0,0.7888518881037263,8.17375,top3
gate2E_family,N100_noise0p5,100,0.5,9,Estimate-then-optimise unconstrained empirical-transition,EtO,413.1649056690119,420.68245839622364,477.90153050673655,-0.1313819404951613,0.74875,0.19005763688760807,1.14375,none
gate2E_family,N100_noise0p5,100,0.5,9,Estimate-then-optimise unconstrained empirical-transition support top3,EtO,477.14829140582856,420.68245839622364,477.90153050673655,0.9868358735448701,0.0,0.7851669823232322,7.41625,top3
gate2E_family,N400_noise0p05,400,0.05,0,Behaviour cloning,BC,443.94358298679435,421.48917105942843,479.2131268458336,0.3889964161578523,0.06125,0.7597317446435388,37.631875,none
gate2E_family,N400_noise0p05,400,0.05,0,Behaviour cloning support top3,BC,440.03075330688625,421.48917105942843,479.2131268458336,0.3212112197588621,0.0,0.8335514963531386,49.6815625,top3
gate2E_family,N400_noise0p05,400,0.05,0,Estimate-then-optimise structured,EtO,189.97594591896413,421.48917105942843,479.2131268458336,-4.010695767232728,0.8896875,0.11983464954912988,2.408125,none
gate2E_family,N400_noise0p05,400,0.05,0,Estimate-then-optimise structured support top3,EtO,475.78579130702724,421.48917105942843,479.2131268458336,0.9406254215929267,0.0,0.7368270672058469,24.514375,top3
gate2E_family,N400_noise0p05,400,0.05,0,Estimate-then-optimise structured learned-transition,EtO,183.1073869856143,421.48917105942843,479.2131268458336,-4.129685514899458,0.899375,0.09111758521798567,1.29625,none
gate2E_family,N400_noise0p05,400,0.05,0,Estimate-then-optimise structured learned-transition support top3,EtO,448.36657548439274,421.48917105942843,479.2131268458336,0.46561958650959845,0.0,0.7478588164987553,38.76875,top3
gate2E_family,N400_noise0p05,400,0.05,0,Estimate-then-optimise structured empirical-transition,EtO,243.83033455547047,421.48917105942843,479.2131268458336,-3.0777314909141973,0.8371875,0.11805181029860867,3.2859375,none
gate2E_family,N400_noise0p05,400,0.05,0,Estimate-then-optimise structured empirical-transition support top3,EtO,471.4955801971175,421.48917105942843,479.2131268458336,0.8663025334356295,0.0,0.7538324101170563,26.9946875,top3
gate2E_family,N400_noise0p05,400,0.05,0,Estimate-then-optimise unconstrained,EtO,464.9351731651988,421.48917105942843,479.2131268458336,0.7526511569396387,0.5878125,0.3667430407543758,9.915625,none
gate2E_family,N400_noise0p05,400,0.05,0,Estimate-then-optimise unconstrained support top3,EtO,477.12883761415395,421.48917105942843,479.2131268458336,0.9638921275701878,0.0,0.7613896015382181,27.540625,top3
gate2E_family,N400_noise0p05,400,0.05,0,Estimate-then-optimise unconstrained learned-transition,EtO,466.4788281926044,421.48917105942843,479.2131268458336,0.7793931742940544,0.43625,0.46515658231352647,18.7175,none
gate2E_family,N400_noise0p05,400,0.05,0,Estimate-then-optimise unconstrained learned-transition support top3,EtO,469.57855746725437,421.48917105942843,479.2131268458336,0.833092357456758,0.0,0.7492218241472153,31.30125,top3
gate2E_family,N400_noise0p05,400,0.05,0,Estimate-then-optimise unconstrained empirical-transition,EtO,412.3719372974685,421.48917105942843,479.2131268458336,-0.1579454082408396,0.58375,0.2582218258196244,4.6825,none
gate2E_family,N400_noise0p05,400,0.05,0,Estimate-then-optimise unconstrained empirical-transition support top3,EtO,477.12883761415395,421.48917105942843,479.2131268458336,0.9638921275701878,0.0,0.7613896015382181,27.540625,top3
gate2E_family,N400_noise0p05,400,0.05,1,Behaviour cloning,BC,447.3834012671611,422.7909092428097,479.07216495487467,0.4369570599164785,0.060625,0.815958887983985,41.3615625,none
gate2E_family,N400_noise0p05,400,0.05,1,Behaviour cloning support top3,BC,440.2454052044166,422.7909092428097,479.07216495487467,0.3101298245885659,0.0,0.872554773686461,53.495625,top3
gate2E_family,N400_noise0p05,400,0.05,1,Estimate-then-optimise structured,EtO,254.94579698127424,422.7909092428097,479.07216495487467,-2.982255995143949,0.890625,0.08476898555933497,2.03875,none
gate2E_family,N400_noise0p05,400,0.05,1,Estimate-then-optimise structured support top3,EtO,457.717085849808,422.7909092428097,479.07216495487467,0.6205649850046112,0.0,0.6567132319651091,31.9403125,top3
gate2E_family,N400_noise0p05,400,0.05,1,Estimate-then-optimise structured learned-transition,EtO,236.47144471262362,422.7909092428097,479.07216495487467,-3.3105065296232334,0.8896875,0.095587696181168,1.4375,none
gate2E_family,N400_noise0p05,400,0.05,1,Estimate-then-optimise structured learned-transition support top3,EtO,447.18610745801357,422.7909092428097,479.07216495487467,0.4334515622751875,0.0,0.7413762242654507,47.2640625,top3
gate2E_family,N400_noise0p05,400,0.05,1,Estimate-then-optimise structured empirical-transition,EtO,256.0944621811216,422.7909092428097,479.07216495487467,-2.961846621093662,0.890625,0.07757314095342265,2.03875,none
gate2E_family,N400_noise0p05,400,0.05,1,Estimate-then-optimise structured empirical-transition support top3,EtO,468.02428227750204,422.7909092428097,479.07216495487467,0.8037022710741634,0.0,0.6693085118338342,29.3071875,top3
gate2E_family,N400_noise0p05,400,0.05,1,Estimate-then-optimise unconstrained,EtO,450.65683064751397,422.7909092428097,479.07216495487467,0.49511904189320866,0.9071875,0.07599704728390569,1.5209375,none
gate2E_family,N400_noise0p05,400,0.05,1,Estimate-then-optimise unconstrained support top3,EtO,475.7126908484295,422.7909092428097,479.07216495487467,0.940309183511607,0.0,0.7134466096869755,27.9471875,top3
gate2E_family,N400_noise0p05,400,0.05,1,Estimate-then-optimise unconstrained learned-transition,EtO,445.03172095064923,422.7909092428097,479.07216495487467,0.3951726276617492,0.6928125,0.24902217679034286,6.4821875,none
gate2E_family,N400_noise0p05,400,0.05,1,Estimate-then-optimise unconstrained learned-transition support top3,EtO,475.41318025350716,422.7909092428097,479.07216495487467,0.9349875077399326,0.0,0.7164459115537647,27.6446875,top3
gate2E_family,N400_noise0p05,400,0.05,1,Estimate-then-optimise unconstrained empirical-transition,EtO,412.4934748209975,422.7909092428097,479.07216495487467,-0.18296383567726107,0.6765625,0.16843399360313846,4.288125,none
gate2E_family,N400_noise0p05,400,0.05,1,Estimate-then-optimise unconstrained empirical-transition support top3,EtO,478.78931509075875,422.7909092428097,479.07216495487467,0.9949743505091113,0.0,0.7572742029223375,25.2321875,top3
gate2E_family,N400_noise0p05,400,0.05,2,Behaviour cloning,BC,432.8805463964332,417.1824539201058,474.5590275047475,0.27359759385369437,0.0,0.865826996269132,56.9390625,none
gate2E_family,N400_noise0p05,400,0.05,2,Behaviour cloning support top3,BC,432.8805463964332,417.1824539201058,474.5590275047475,0.27359759385369437,0.0,0.865826996269132,56.9390625,top3
gate2E_family,N400_noise0p05,400,0.05,2,Estimate-then-optimise structured,EtO,170.36224311006538,417.1824539201058,474.5590275047475,-4.301759331200425,0.848125,0.1849336295335942,3.358125,none
gate2E_family,N400_noise0p05,400,0.05,2,Estimate-then-optimise structured support top3,EtO,471.2035447512602,417.1824539201058,474.5590275047475,0.9415182444009608,0.0,0.7182395165709682,22.371875,top3
gate2E_family,N400_noise0p05,400,0.05,2,Estimate-then-optimise structured learned-transition,EtO,154.17828364074387,417.1824539201058,474.5590275047475,-4.583824962837473,0.9121875,0.1218799565907004,1.1178125,none
gate2E_family,N400_noise0p05,400,0.05,2,Estimate-then-optimise structured learned-transition support top3,EtO,445.5035401104167,417.1824539201058,474.5590275047475,0.49360016503132104,0.0,0.7924925544934512,46.4659375,top3
gate2E_family,N400_noise0p05,400,0.05,2,Estimate-then-optimise structured empirical-transition,EtO,235.26110913169603,417.1824539201058,474.5590275047475,-3.170655433441664,0.7796875,0.17431322525780965,3.98875,none
gate2E_family,N400_noise0p05,400,0.05,2,Estimate-then-optimise structured empirical-transition support top3,EtO,464.30982965708796,417.1824539201058,474.5590275047475,0.8213696425677985,0.0,0.68787281281366,25.1171875,top3
gate2E_family,N400_noise0p05,400,0.05,2,Estimate-then-optimise unconstrained,EtO,459.1946353611615,417.1824539201058,474.5590275047475,0.732218374439517,0.5990625,0.3504346358896425,11.3090625,none
gate2E_family,N400_noise0p05,400,0.05,2,Estimate-then-optimise unconstrained support top3,EtO,472.25307147481186,417.1824539201058,474.5590275047475,0.9598101474893073,0.0,0.7358350237467758,26.52625,top3
gate2E_family,N400_noise0p05,400,0.05,2,Estimate-then-optimise unconstrained learned-transition,EtO,462.07146056709985,417.1824539201058,474.5590275047475,0.7823577436316226,0.424375,0.4580775830775831,15.0871875,none
gate2E_family,N400_noise0p05,400,0.05,2,Estimate-then-optimise unconstrained learned-transition support top3,EtO,464.45572811516524,417.1824539201058,474.5590275047475,0.8239124653430564,0.0,0.6830441969327977,26.993125,top3
gate2E_family,N400_noise0p05,400,0.05,2,Estimate-then-optimise unconstrained empirical-transition,EtO,408.67680491043035,417.1824539201058,474.5590275047475,-0.14824254008699095,0.6534375,0.26305814163691416,4.7903125,none
gate2E_family,N400_noise0p05,400,0.05,2,Estimate-then-optimise unconstrained empirical-transition support top3,EtO,473.4268926201974,417.1824539201058,474.5590275047475,0.9802683427430536,0.0,0.7575397513108783,26.30625,top3
gate2E_family,N400_noise0p05,400,0.05,3,Behaviour cloning,BC,434.5878796136414,423.10474053664757,479.3865548020198,0.20402929839557274,0.0,0.8780521561259111,50.8625,none
gate2E_family,N400_noise0p05,400,0.05,3,Behaviour cloning support top3,BC,434.5878796136414,423.10474053664757,479.3865548020198,0.20402929839557274,0.0,0.8780521561259111,50.8625,top3
gate2E_family,N400_noise0p05,400,0.05,3,Estimate-then-optimise structured,EtO,190.38696244930833,423.10474053664757,479.3865548020198,-4.134866317387362,0.8584375,0.1492325561832288,3.1596875,none
gate2E_family,N400_noise0p05,400,0.05,3,Estimate-then-optimise structured support top3,EtO,477.0261240746458,423.10474053664757,479.3865548020198,0.9580605074981334,0.0,0.7400602729600326,24.8846875,top3
gate2E_family,N400_noise0p05,400,0.05,3,Estimate-then-optimise structured learned-transition,EtO,184.50025592299357,423.10474053664757,479.3865548020198,-4.239459721191983,0.900625,0.09876832594613023,1.01125,none
gate2E_family,N400_noise0p05,400,0.05,3,Estimate-then-optimise structured learned-transition support top3,EtO,450.99617070599254,423.10474053664757,479.3865548020198,0.4955673610277584,0.0,0.7882048940217876,47.1975,top3
gate2E_family,N400_noise0p05,400,0.05,3,Estimate-then-optimise structured empirical-transition,EtO,243.9960416862189,423.10474053664757,479.3865548020198,-3.1823547479461136,0.8328125,0.10910825771650343,3.2575,none
gate2E_family,N400_noise0p05,400,0.05,3,Estimate-then-optimise structured empirical-transition support top3,EtO,468.8376500537036,423.10474053664757,479.3865548020198,0.8125699235888619,0.0,0.73889109978325,28.316875,top3
gate2E_family,N400_noise0p05,400,0.05,3,Estimate-then-optimise unconstrained,EtO,465.18361370967085,423.10474053664757,479.3865548020198,0.7476459975973551,0.5653125,0.3711855527828192,12.5696875,none
gate2E_family,N400_noise0p05,400,0.05,3,Estimate-then-optimise unconstrained support top3,EtO,478.1101838807309,423.10474053664757,479.3865548020198,0.9773217878998937,0.0,0.7741818144012818,28.6175,top3
gate2E_family,N400_noise0p05,400,0.05,3,Estimate-then-optimise unconstrained learned-transition,EtO,465.7701889633656,423.10474053664757,479.3865548020198,0.7580681074982377,0.4946875,0.42542970360463583,17.825625,none
gate2E_family,N400_noise0p05,400,0.05,3,Estimate-then-optimise unconstrained learned-transition support top3,EtO,471.0134261107722,423.10474053664757,479.3865548020198,0.8512285220272428,0.0,0.7045033630638419,28.60125,top3
gate2E_family,N400_noise0p05,400,0.05,3,Estimate-then-optimise unconstrained empirical-transition,EtO,412.6745849276153,423.10474053664757,479.3865548020198,-0.1853201739349313,0.66,0.2617160688635254,4.3190625,none
gate2E_family,N400_noise0p05,400,0.05,3,Estimate-then-optimise unconstrained empirical-transition support top3,EtO,478.1101838807309,423.10474053664757,479.3865548020198,0.9773217878998937,0.0,0.7741818144012818,28.6175,top3
gate2E_family,N400_noise0p05,400,0.05,4,Behaviour cloning,BC,444.9957918116728,427.25459431293825,483.248496641775,0.3168415981180486,0.0259375,0.8606825156432268,43.735625,none
gate2E_family,N400_noise0p05,400,0.05,4,Behaviour cloning support top3,BC,446.4763118228693,427.25459431293825,483.248496641775,0.3432823345129123,0.0,0.8770662986163209,45.9403125,top3
gate2E_family,N400_noise0p05,400,0.05,4,Estimate-then-optimise structured,EtO,181.25084312806845,427.25459431293825,483.248496641775,-4.393402512654998,0.8565625,0.17145137257182078,3.2859375,none
gate2E_family,N400_noise0p05,400,0.05,4,Estimate-then-optimise structured support top3,EtO,471.33011621878984,427.25459431293825,483.248496641775,0.7871486014139222,0.0,0.7166589274891778,30.2875,top3
gate2E_family,N400_noise0p05,400,0.05,4,Estimate-then-optimise structured learned-transition,EtO,165.15811218112628,427.25459431293825,483.248496641775,-4.68080400241783,0.87375,0.17159965119397172,2.6390625,none
gate2E_family,N400_noise0p05,400,0.05,4,Estimate-then-optimise structured learned-transition support top3,EtO,454.3460653399011,427.25459431293825,483.248496641775,0.483828951014382,0.0,0.7809360843546144,42.9578125,top3
gate2E_family,N400_noise0p05,400,0.05,4,Estimate-then-optimise structured empirical-transition,EtO,239.7477250309038,427.25459431293825,483.248496641775,-3.348701581483969,0.8934375,0.08042617331833017,1.854375,none
gate2E_family,N400_noise0p05,400,0.05,4,Estimate-then-optimise structured empirical-transition support top3,EtO,478.66388406459214,427.25459431293825,483.248496641775,0.9181230029252351,0.0,0.7615932741214141,26.3453125,top3
gate2E_family,N400_noise0p05,400,0.05,4,Estimate-then-optimise unconstrained,EtO,466.94288475307434,427.25459431293825,483.248496641775,0.7087966508756206,0.596875,0.35157929766734275,9.859375,none
gate2E_family,N400_noise0p05,400,0.05,4,Estimate-then-optimise unconstrained support top3,EtO,482.79158532281843,427.25459431293825,483.248496641775,0.991839980784457,0.0,0.7632197634681226,27.671875,top3
